Entropy,Contrast,Energy,Homogeneity,Correlation,Dissimilarity,Average_R,Average_G,Average_B,Mean,Std Dev,Variance,Kurtosis,Skewness,Class
0.472815821,35.10766834,0.964158039,0.971709352,0.942113481,0.532982749,87.15700625,79.25887978,73.45628415,2.320411111,17.52832812,307.2422867,81.55047336,8.622764468,1
0.86152412,26.95782415,0.929932325,0.960759663,0.991965802,0.290678909,170.6917956,152.3462004,140.7571107,10.06530833,41.28712321,1704.626543,18.29604025,4.06719096,3
0.654339261,25.17479132,0.951712891,0.959636007,0.983148171,0.508992766,123.7877698,109.6998612,127.1312003,5.110019444,27.70347819,767.4827041,39.10724995,5.936860338,3
2.175575366,13.61549249,0.792040627,0.846211463,0.994709653,0.968553144,83.83775434,84.27686968,79.54131337,17.06682778,35.92601542,1290.678584,5.107992407,1.867674285,1
1.535827456,20.62278798,0.868170991,0.899998876,0.995729057,0.764641068,150.1043624,137.0474829,125.7459712,17.10559444,49.45350819,2445.649472,9.649541995,2.806778969,3
2.142111868,58.33689482,0.812868939,0.836587083,0.99121791,2.248452977,86.34098204,148.6846655,175.4133482,23.3272,56.08776655,3145.837557,6.699193038,2.26778204,2
1.582196003,2.751719533,0.841094275,0.927532102,0.99260899,0.247117418,27.25600948,34.10257158,34.46582163,4.896377778,13.52885317,183.029868,13.16220882,3.127993116,1
0.288273417,5.877028381,0.979638002,0.985941044,0.993021505,0.136861436,181.2260228,131.9865862,109.7573776,2.398863889,20.9163377,437.4931826,91.86708187,9.281295286,5
1.829573838,32.95589872,0.834880658,0.866875753,0.988793708,1.208642181,95.91246142,93.91176777,98.26571983,15.22034167,38.61207385,1490.892247,9.085760113,2.592574822,9
4.632547551,32.77874235,0.492360994,0.694133855,0.993631236,1.790194769,80.62726108,81.65274251,71.86474507,39.69922778,50.682375,2568.703136,4.168694833,1.27467011,6
1.075871787,62.95642181,0.908934288,0.924817356,0.973601141,1.19392877,135.0176795,108.8084376,88.9782993,9.180855556,34.94089235,1220.865958,17.60620965,3.90640172,5
1.119376539,7.942426266,0.901857894,0.934196588,0.992770989,0.426143573,55.48914148,78.660475,67.04257154,6.407516667,22.82768999,521.1034302,21.08447598,4.06594902,1
1.289640562,64.95765164,0.890284206,0.914402233,0.982111072,1.003728436,119.3737803,136.3789426,138.0306614,12.89285,42.27331279,1787.032974,12.6304512,3.259655185,9
0.635947823,17.04351141,0.950352024,0.962676162,0.986975245,0.398241514,113.1062699,107.704208,104.2937172,4.675986111,25.66892233,658.8935733,43.50905387,6.158929124,0
0.320838149,10.39516416,0.97582039,0.981502344,0.982458944,0.215169727,109.2988536,98.87030125,84.7166089,2.094822222,17.31323475,299.7480976,85.24609438,8.946047584,0
1.250373201,37.68796327,0.893190114,0.915608391,0.992990172,0.896087924,171.832369,155.1614235,174.3139992,16.06034722,52.59077829,2765.789961,11.41281276,3.146196277,3
0.703644835,33.4517251,0.941230799,0.968041987,0.991306482,0.307445743,199.6045848,182.8245942,162.4659509,9.987413889,44.05133174,1940.519828,19.48366184,4.270282962,3
1.726862076,10.985064,0.838923469,0.918038202,0.991761054,0.365893155,64.22170102,60.41830815,63.20939214,9.746113889,26.07343295,679.8239057,14.53616978,3.18765207,1
1.667694652,15.3036227,0.847215934,0.888800757,0.987814538,0.909037284,42.5625036,65.34867702,97.7851181,9.032311111,25.00341211,625.1706171,11.19808019,2.935904284,4
4.532940525,26.76878408,0.508306453,0.662272991,0.996650463,1.885395103,112.9362644,119.4383991,65.58514207,51.5668,62.20700982,3869.712071,1.85906512,0.651353611,2
7.356194385,103.8212827,0.058317695,0.414885333,0.981232664,4.229418475,121.9762082,104.9363643,99.66966167,103.040325,52.76173481,2783.80066,2.167161975,-0.319895808,4
1.176585344,30.21013356,0.900856827,0.924765883,0.990336719,0.760962716,118.3533558,117.2511166,115.9248321,10.74266389,39.63497751,1570.931442,17.06000095,3.832900273,3
0.598441765,25.75818587,0.954646906,0.962336256,0.980520014,0.562915971,104.6598212,118.5621205,134.7955243,4.740094444,25.66568384,658.7273269,37.5908962,5.800107848,9
3.646048256,41.53867001,0.628400501,0.748430528,0.99656229,1.715843072,178.9158525,142.6065952,126.962311,53.92931944,78.70060484,6193.785201,2.515686807,1.009449831,2
0.63695667,27.85126878,0.953086777,0.963031766,0.986437287,0.427757373,166.4890186,141.7031404,147.4460762,6.356166667,32.29259927,1042.811968,29.5722626,5.225831146,3
1.178471276,25.66893155,0.904115795,0.927616093,0.993796436,0.712943795,169.9005626,142.0675062,149.9995525,13.29153333,46.24518524,2138.617158,13.5448979,3.451858204,3
0.885539047,38.0904118,0.924274027,0.940903323,0.97579221,0.761246522,99.10067199,97.38607836,78.56472677,6.302269444,27.95661833,781.5725082,26.8549902,4.815922873,0
3.838905606,32.59641068,0.61045811,0.786345608,0.994754358,1.848002226,49.13161804,76.94212588,84.93511765,26.69552222,53.88618834,2903.721293,5.754715049,2.01765106,6
2.015513138,15.85165275,0.821333088,0.876970249,0.995398939,0.923171953,89.52082797,91.90582346,98.30229526,15.87246667,41.58044274,1728.933219,8.881544384,2.6402107,2
0.843198634,18.41293267,0.929829617,0.948627895,0.971648903,0.566210351,75.37052744,60.71604758,60.75909135,3.737005556,18.32321101,335.7400617,35.40020252,5.574025438,1
5.985028649,176.0901029,0.338507348,0.447274838,0.98084323,6.689652198,125.6056424,106.8227938,94.0384658,72.31719722,68.28267146,4662.523222,2.018269641,0.464831316,4
5.417972764,40.18413189,0.351842225,0.541717413,0.993824124,2.802579299,112.6187178,108.1794858,85.13318349,68.16481389,56.97684852,3246.361267,1.641769338,-0.029628247,6
1.83322748,14.82381747,0.833655035,0.886714753,0.990663527,0.898174736,67.61432214,60.01783185,92.41390424,10.44696667,29.29806798,858.3767875,13.13861492,3.167413044,4
2.08862117,15.11180301,0.810808324,0.870177217,0.996377953,0.747568169,103.7444429,110.7229642,96.63637615,19.44206111,45.40585949,2061.692076,6.620098256,2.220807785,6
0.289526341,9.124635504,0.979145854,0.987858279,0.982328784,0.112031163,163.1386986,99.08287671,55.78219178,1.851652778,16.58819079,275.1680737,97.8509932,9.539263681,3
1.584386483,22.64478019,0.854860691,0.92739133,0.990107015,0.429410128,48.95377589,103.004461,93.66423792,11.24711389,32.09435419,1030.047571,10.27358119,2.875227373,6
1.9254935,44.82568726,0.823362149,0.851182189,0.978545991,1.728230384,67.61362344,68.99052546,67.09899389,10.74206389,32.38720846,1048.931272,14.32243258,3.41192527,9
0.507066381,7.507779633,0.962808315,0.977803123,0.988118892,0.146761269,124.1363256,90.25137069,73.48610724,2.9479,18.17418979,330.3011745,49.03274803,6.681871775,3
4.01841562,45.02381747,0.58524308,0.677512396,0.991020156,2.611252087,74.18187035,91.09386322,68.47098233,33.57406667,48.95095094,2396.195597,3.342307829,1.235404932,6
1.404212842,25.90223706,0.881872856,0.91323694,0.991065942,0.803728436,92.05262486,102.2330712,78.05768052,10.51366389,37.42426778,1400.575819,19.23419801,4.030512827,1
1.635081623,29.1296995,0.857402621,0.879290032,0.99300729,1.227440178,142.1609125,126.6631445,82.07638121,17.153225,45.56859362,2076.496725,7.579544816,2.463386906,9
1.096794405,30.60032832,0.906839064,0.933391054,0.993114981,0.612893712,190.9858458,154.9171346,135.68143,13.688925,47.83311657,2288.007041,12.82191998,3.364480012,3
0.348549579,8.276811352,0.974842487,0.981578569,0.992541159,0.179259878,131.9639201,147.2490637,156.3923845,3.217711111,23.51124109,552.7784574,64.75992307,7.754869914,3
4.543329342,36.88120757,0.504654256,0.689182169,0.992821369,1.899143016,81.94393551,83.26552767,73.13025032,39.65628889,50.61656186,2562.036335,4.171543528,1.271388779,6
4.328170344,21.89744018,0.518393842,0.691070465,0.995580976,1.647501391,76.41048623,82.13600678,84.24359397,38.07906667,49.80182614,2480.221887,5.03606048,1.405236286,2
3.878928175,23.42068447,0.599103243,0.774699032,0.994393909,1.168163606,100.471829,63.7384585,87.00944208,30.46816389,48.10025898,2313.634914,5.359721569,1.725135864,7
0.300038481,3.40703951,0.975981894,0.982585799,0.976336364,0.139554814,47.67232252,51.76679788,50.05090267,1.032783333,8.461512718,71.59719748,89.47370748,9.044513823,0
0.416016772,13.51972176,0.968973707,0.976988517,0.977632408,0.325019477,93.04280411,87.0913955,102.8603407,2.314547222,17.59113023,309.4478628,79.78093086,8.516414178,1
3.112053879,24.94679466,0.693442269,0.825214434,0.997199036,0.896744574,140.9777148,137.3915612,112.3219951,39.49714167,66.68832792,4447.333081,3.308407239,1.339051459,2
2.271771065,12.5303951,0.772716238,0.868038239,0.995096068,0.66769616,73.02297375,82.68776231,85.74692935,17.362175,35.46365454,1257.670793,4.584305776,1.767903996,6
6.110668246,353.6580384,0.307193597,0.422373511,0.955130556,10.24778798,85.35992787,86.33329716,91.22003314,57.77430833,62.89537741,3955.828499,2.789825537,0.873231739,9
1.887163492,64.11420145,0.836784375,0.864629256,0.982600906,1.944863662,96.89411953,106.6510223,105.9079339,16.16354722,42.91109057,1841.361694,10.35697804,2.808366388,9
0.631999508,31.72144686,0.951661715,0.962711804,0.97608472,0.517323317,116.0501697,110.4358241,107.027081,4.674663889,25.84547861,667.9887647,43.82505963,6.186688268,0
2.620127342,43.57259878,0.763486681,0.821808279,0.994395624,1.474974958,166.6821068,129.7985582,95.0420028,30.16740556,63.26923742,4002.996403,5.117424383,1.899850357,2
1.19502431,52.9858542,0.898605769,0.920742814,0.985824866,0.930511964,164.5238253,142.4218505,128.7236381,13.57346111,43.70701632,1910.303276,10.65119038,3.032431332,9
4.755862024,13.48020868,0.516499547,0.672611539,0.998943189,1.591777963,157.2104541,131.0343444,118.1669409,64.60816667,80.66092366,6506.184606,2.054646553,0.778891909,2
0.493715302,19.57923762,0.962621282,0.971649307,0.976910903,0.380695604,95.408,87.88889888,102.0381124,2.845033333,20.82241265,433.5728687,74.42151463,8.262472024,1
0.81834812,10.94753478,0.933296107,0.959198293,0.993757927,0.273583751,158.2139191,110.2177436,84.09344807,6.736655556,30.39348632,923.7640108,22.24913184,4.515811967,3
6.809037981,72.66353088,0.136564102,0.555343645,0.989383865,2.07827212,72.92371315,69.50617328,72.98476073,60.98516667,58.57929381,3431.533663,3.339345394,1.151393789,4
0.474917111,11.5626266,0.964034682,0.9795353,0.98959504,0.156922649,212.1260854,105.2443017,84.39996382,4.155947222,25.03318331,626.6602666,40.63521823,6.159638596,5
3.156548838,16.29022259,0.686689759,0.777960929,0.996112834,1.159554814,80.03130852,88.90611063,90.39333303,26.53953889,45.56748131,2076.395353,4.372421199,1.556251453,2
2.544014943,27.05845854,0.757071854,0.858921824,0.995493031,0.730634391,131.0252614,120.5158887,96.789045,28.06731111,54.63907446,2985.428458,4.044368978,1.622432823,5
4.5684413,21.37185865,0.484854312,0.784320985,0.996453052,0.790100167,117.890869,96.33998153,82.00127212,50.82463056,55.98553671,3134.380321,1.693938804,0.471245487,2
3.587867212,19.59385643,0.623660506,0.773435888,0.994385591,1.265626043,61.57658788,81.58586989,63.61149366,27.04885278,40.69764366,1656.2982,4.205118348,1.371212985,6
0.957611205,11.48537841,0.923727133,0.943258901,0.994763225,0.439368392,124.0132249,119.9192242,92.53928902,8.510072222,32.97299187,1087.218193,17.80208338,3.957730973,7
5.109641657,26.83994992,0.419056957,0.597725271,0.995612067,2.250005565,175.7219313,74.81181082,16.89655098,55.18374444,58.98616838,3479.36806,1.434106048,0.374675102,2
1.357972493,17.15178631,0.882198259,0.923835698,0.993506581,0.520200334,117.1546405,105.8621728,95.57904569,11.58426944,36.61214042,1340.448826,11.64810609,3.124052968,5
5.146634419,66.34559822,0.419212532,0.598872865,0.991904787,2.844641068,98.07050547,119.5831397,132.9440982,63.93022778,63.32670868,4010.272032,1.492729145,0.245247521,6
1.819900254,30.77440178,0.835428946,0.88410644,0.989872691,0.879532554,95.76907844,85.98070939,74.6347514,13.77118056,39.07255082,1526.664228,14.4046088,3.35527712,0
0.595279697,37.66360601,0.950750939,0.965047246,0.93648121,0.550907067,91.91550362,64.97654279,55.4891542,2.458122222,17.60132813,309.8067518,82.90306799,8.543269262,1
2.638910558,89.70505287,0.760550377,0.794632818,0.989059187,2.98654424,133.5262718,133.2411326,127.59846,30.41463889,64.04612923,4101.906669,5.516809848,1.970086227,1
1.641609352,29.27075682,0.852264083,0.883683545,0.989841074,1.108146912,94.95141595,101.0479645,92.60209445,13.669675,37.76820789,1426.437527,9.332245701,2.707425034,9
0.395726184,7.039721758,0.970050888,0.981097658,0.983436221,0.153956594,89.65296033,89.95562523,59.93705535,2.042602778,14.39943649,207.3437711,61.0223535,7.490620112,5
1.678700624,36.3730217,0.84786337,0.904702619,0.995700722,0.608597663,164.5986485,181.3583355,187.2268174,24.92268333,64.74396106,4191.780494,6.432752047,2.297191141,9
0.517503824,6.22722315,0.960668414,0.972388544,0.992965779,0.215114079,99.5164987,94.76024057,112.2658485,3.361916667,21.30270378,453.8051885,56.5207736,7.104454447,5
4.179852301,20.97008347,0.557742836,0.73172282,0.99711778,1.26640512,178.6172297,95.23850008,72.40314207,50.53296667,63.76788596,4066.34328,1.974275179,0.721591545,7
0.523061395,31.73598776,0.961183332,0.967584222,0.979602227,0.441925431,152.0824367,143.8837025,130.8349684,5.088875,27.97449351,782.5722873,34.10045348,5.614487187,0
1.334430349,18.02103506,0.885040777,0.913706096,0.993213519,0.725787423,132.0478867,100.3193837,85.93124089,11.56096389,37.11428761,1377.470345,12.58549995,3.228597542,3
3.584074348,30.23337507,0.646304279,0.753085527,0.997006048,1.432401224,163.066585,132.9073765,91.57083289,46.373425,71.41817708,5100.556018,2.991900634,1.188277235,2
1.759701444,24.45030607,0.834637831,0.87630862,0.990309873,0.985937674,84.53318868,89.75985072,88.2268009,14.09134444,35.48023465,1258.847051,9.039509347,2.566107619,6
0.709946803,8.914418475,0.940189799,0.966458856,0.986117648,0.22196995,71.20552686,70.58171488,53.04767562,3.705083333,17.83200499,317.9804019,34.1769976,5.352136472,0
1.860978989,16.06468002,0.834989269,0.87491981,0.994638485,0.865792988,95.19377437,90.87356403,78.84153594,14.29980833,38.79153367,1504.783084,12.02948763,3.019825777,1
0.46185558,5.760383973,0.963892694,0.973178185,0.992272259,0.228992766,121.3503369,93.36415593,105.7234496,3.363241667,19.95182552,398.0753416,39.03751425,6.061155522,3
0.335436221,11.68182526,0.975958036,0.979921225,0.98621896,0.287417919,141.9124098,140.9339182,140.0563181,2.773988889,20.61176153,424.8447134,65.66952689,7.824581357,9
3.359279795,20.00391208,0.661587505,0.814278994,0.996790982,0.899337785,117.2543868,112.5393192,115.8263751,36.24379722,56.35781967,3176.203838,2.776966782,1.140119756,2
1.801450103,28.52452977,0.835060912,0.86970565,0.992741649,1.114245965,104.5583427,113.3371501,130.655607,17.64085278,44.44404384,1975.273033,7.05366887,2.342964099,1
0.281708175,38.18976071,0.980871517,0.983841854,0.949681187,0.359232053,123.3006319,130.8852677,129.6448287,2.149227778,19.44084883,377.9466033,105.5080977,9.938767233,1
3.043274937,46.76717307,0.710550344,0.78571692,0.992292578,1.797228715,124.1247482,101.1145427,64.85763618,28.10153056,55.3008159,3058.180239,6.300850958,2.029971435,1
3.270719714,13.84156928,0.665703919,0.779315134,0.994337085,1.091569282,49.62640473,57.42970768,92.25702581,19.20061944,35.5419894,1263.23301,6.714807625,1.993388384,4
2.587136588,32.97450195,0.765923554,0.820042826,0.995876509,1.35509182,164.4770146,140.3246652,103.005034,31.02967778,63.26010216,4001.840525,4.919158044,1.821505996,9
0.454368095,14.73237062,0.965261118,0.978178223,0.987395074,0.188174736,196.3166716,116.2788853,110.6490132,3.927336111,25.38668145,644.483595,44.82443661,6.53899002,3
0.588077693,20.16205899,0.953929478,0.971929007,0.988389632,0.241457986,204.0980821,126.1619631,115.8631955,5.669511111,30.77250052,946.9467882,30.97889293,5.414165057,3
3.570740818,48.74747913,0.642622246,0.74003905,0.988978463,2.318414023,77.44179314,73.21555884,79.76476416,24.59494722,47.28749173,2236.106874,5.700901012,1.941407084,1
1.062267881,13.56451308,0.910317905,0.929577433,0.989944161,0.630489705,72.19413432,88.23210079,79.97599781,6.836455556,25.40681302,645.5061477,17.06854992,3.844553407,1
1.283910165,15.43930996,0.882823043,0.926356683,0.99362226,0.405742905,114.6988078,104.7118771,80.37898439,11.6947,34.86193137,1215.354259,9.062376255,2.780085615,1
1.908130005,25.42314413,0.821217605,0.882278983,0.985994737,0.774218141,67.77855683,72.3970791,72.07217505,12.0455,29.61197002,876.8687686,9.579436802,2.621620366,2
3.279315376,23.18032832,0.662082313,0.835268158,0.997136419,0.833745131,190.2767878,115.8525407,83.12368255,43.19789444,66.10354629,4369.678832,2.20095443,0.994218959,7
0.513464625,18.24695604,0.961645271,0.971044747,0.990106237,0.339176405,164.3623619,155.160729,142.3741547,5.280986111,30.45662507,927.6060107,37.69440208,5.919921687,5
0.595463798,7.612248191,0.951987423,0.964475183,0.988496864,0.289360045,88.7903894,83.14536996,54.31903639,3.560155556,18.03134641,325.1294535,32.0604654,5.336168021,1
0.418662016,14.44542014,0.96899341,0.973930021,0.978248811,0.32690039,105.1738957,103.6574056,75.89896062,2.809755556,18.09500472,327.4291959,52.52157566,6.912037701,0
3.161088729,13.03672788,0.690042615,0.835771821,0.997575597,0.724218141,169.8282852,84.34946747,17.93264244,30.80671944,53.84673972,2899.471379,4.090855808,1.544204444,2
3.270966763,20.62096272,0.663551127,0.834952423,0.997452707,0.793878687,190.5571104,116.0286375,83.24037479,43.19529444,66.10377111,4369.708555,2.200770647,0.994188804,7
1.950144704,13.18176962,0.815672324,0.876077854,0.992683532,0.737323317,67.10672694,71.60935581,71.25395967,12.04888889,29.50289023,870.4205321,9.509532285,2.608981801,2
3.446284691,65.82490262,0.659796706,0.756937305,0.988401429,1.923138564,105.6534006,95.3314068,88.69653646,32.12245833,53.77064561,2891.282329,3.833038708,1.469863689,4
0.460262904,21.40032554,0.964631533,0.973864663,0.983388501,0.382846411,130.1538391,124.4849096,130.7444271,3.848722222,25.57573728,654.1183373,52.87229075,7.00622345,9
3.832711404,52.97919866,0.614825073,0.718224948,0.991430979,2.734952699,53.17424913,108.0868607,80.01814513,32.37228056,52.17893428,2722.641182,3.451132259,1.363417558,6
0.284186384,3.670089037,0.979632355,0.98768758,0.992890782,0.083945465,172.1933382,104.6450036,59.10644461,1.851197222,16.58857453,275.180805,97.85488384,9.539442723,3
3.06683847,40.61005008,0.690164036,0.822840771,0.991879248,0.881953255,100.0249526,97.03110174,105.432806,30.1048,50.4045974,2540.623439,4.203067337,1.48156134,7
1.86854198,56.69602671,0.833977754,0.883857464,0.994407526,0.968491931,217.7761491,182.1426281,157.1470029,30.280975,71.97683219,5180.664372,5.555100279,2.071569712,3
6.982857002,79.83699499,0.16833088,0.382380048,0.989883035,4.953611575,79.2196949,101.6960237,99.09026317,77.21831944,63.25732027,4001.488567,2.95473201,0.782498711,9
0.846175048,11.44864218,0.933000923,0.947053277,0.990593899,0.485331107,91.09164951,82.76456637,69.27647006,5.206716667,24.76538638,613.3243627,34.70051004,5.506683792,0
1.183811735,38.27062326,0.903478262,0.91991593,0.988699932,1.057746244,131.2326229,123.2413993,107.2062016,11.252675,41.22540455,1699.53398,15.88825104,3.740526702,1
4.228085577,36.01213133,0.549140485,0.763217244,0.99529666,1.260233723,108.3221249,106.0291681,72.0455173,43.50745278,61.34284632,3762.944794,2.491396598,1.020232929,2
0.83015729,54.57554814,0.930511908,0.947006054,0.96427986,0.710556483,103.9380055,101.8624527,82.01963626,5.966102778,27.55008859,759.0073815,28.28188896,4.97024408,0
5.134659165,24.38264886,0.403088095,0.689800149,0.9938301,1.325492487,88.19497373,71.6804052,79.3877247,45.53433333,45.72998742,2091.231749,1.967955379,0.466551722,4
1.512777775,16.31614914,0.866703518,0.913421075,0.995773416,0.565008347,123.5306246,114.6741308,106.8561476,14.95217222,44.12705452,1947.19694,10.34257149,2.938731112,7
5.479146545,32.01991653,0.342380739,0.585553159,0.995066919,1.957078464,112.7120415,108.408305,85.30457369,69.27372778,56.89898613,3237.494623,1.652664284,-0.059155881,6
2.607179871,27.10495826,0.764839946,0.82643415,0.996559375,1.160562048,168.5156621,130.1338842,94.36480281,30.75252778,63.69748492,4057.369585,4.977190767,1.863407729,2
4.785376889,70.65903728,0.490892838,0.669846509,0.994135642,2.480923762,150.6707675,137.4227963,141.402694,71.232225,78.45199822,6154.716024,1.55802521,0.443516933,3
0.346152475,6.17722315,0.972699477,0.983417747,0.983371358,0.134986088,82.28980298,86.33200213,63.11115548,1.748336111,13.44979538,180.8969958,71.1105061,8.130232705,5
5.73799625,58.93676683,0.336071027,0.563735641,0.9892185,2.919070673,58.44692518,68.10370181,52.06174389,40.07763889,51.71662601,2674.609406,4.484378747,1.502586566,6
2.797799818,21.07631608,0.72389587,0.858505538,0.995633042,0.886477462,79.96851773,106.5328201,132.2207157,26.57709722,48.97790466,2398.835145,3.84230863,1.53667779,7
1.49927332,59.00327769,0.867810304,0.892147198,0.97445311,1.565342237,77.43227633,98.43161427,96.70214369,11.20705278,33.45920815,1119.51861,14.55390254,3.286514491,9
0.318902209,9.820422927,0.975750815,0.98538984,0.98395666,0.122220367,209.3262727,122.1634033,61.31594874,2.227330556,18.118086,328.2650403,78.30590754,8.525794595,5
1.561975538,55.10676683,0.867371274,0.885969418,0.988640552,1.428074569,153.5684046,129.7959924,127.7685219,17.48433333,49.89522744,2489.533721,8.981823415,2.734712346,3
0.609238724,8.537089594,0.95152332,0.966860078,0.984853213,0.26360601,74.10964501,72.12411253,74.69986604,3.042244444,16.87619342,284.8059043,42.45634055,6.130823173,1
6.180772829,80.5830217,0.274402467,0.436340846,0.987679737,4.220094602,98.07901671,94.15363298,96.39015692,68.13239167,57.4552062,3301.10072,2.225833271,0.376000894,4
0.986382871,38.47136338,0.918416623,0.933384189,0.979428276,0.845820812,102.843832,110.6027267,116.4015383,8.305461111,30.56611167,934.2871824,16.46054254,3.740725611,9
1.302120242,46.14432387,0.889135826,0.905363694,0.987443184,1.406777963,112.3198702,134.5348188,130.934989,13.3279,42.31138451,1790.253259,11.55524066,3.117166542,9
3.656779849,29.53316082,0.616592155,0.838439716,0.9936248,0.821196439,117.4276503,71.42817636,55.89722625,30.87490278,49.37829188,2438.215709,5.562668879,1.727842452,2
0.846122546,31.49980523,0.929961844,0.948660105,0.980350345,0.506800223,105.3321191,103.4873628,83.55495593,6.296280556,28.21707685,796.2034262,27.04370116,4.840602594,0
3.670957939,18.39985531,0.613183836,0.819973422,0.99601282,1.007562604,116.3874955,70.75959306,55.37167332,30.88001667,49.29111182,2429.613704,5.55827111,1.725632218,2
0.706359158,34.90535337,0.943494862,0.95632599,0.990049743,0.466922649,177.7486529,180.1250924,162.3870576,9.334358333,41.72034944,1740.587557,20.57026495,4.372079595,3
1.943960503,63.42870339,0.831120455,0.859871704,0.981031665,1.972854758,89.87867562,83.95575958,88.10757014,13.55977778,41.05416123,1685.444154,15.2351864,3.50531552,1
2.708674672,83.51268781,0.744922697,0.78279436,0.978777177,3.099360045,109.1871914,86.75517674,65.66787141,22.13708611,44.88539275,2014.698482,6.267856146,2.017035667,9
0.82941766,20.84471898,0.936341366,0.962642751,0.989254216,0.30590985,177.7147891,111.2373697,102.3113151,7.287416667,32.32962242,1045.204486,23.59575394,4.60815075,5
1.742490577,17.47914858,0.848667352,0.896986752,0.995684921,0.683895381,108.0932903,116.2959336,62.30234271,15.43779722,43.82158097,1920.330959,10.08638912,2.848401636,4
4.206226445,93.91228158,0.560561982,0.637407997,0.981310707,3.992726767,71.57567748,88.51878969,65.88208124,34.093,48.95883839,2396.967857,3.465201176,1.248814106,6
3.842577272,60.21325543,0.614749767,0.764941277,0.996130722,1.353043962,185.598243,164.3346827,146.2391487,61.68780556,88.8099327,7887.204146,2.016508528,0.903483707,3
2.822549952,36.5316305,0.727163385,0.799674516,0.994303075,1.323956594,134.6712151,112.2712637,107.1743831,31.09899722,57.34963724,3288.980891,4.499954823,1.640120567,3
2.818111918,67.35327212,0.729836492,0.780562902,0.988186196,2.163550362,104.0173011,109.5661964,113.3710474,28.56535833,53.43502103,2855.301473,5.225138904,1.758044176,9
7.054597932,36.85293545,0.148619446,0.447639895,0.995140154,2.944938787,104.1516857,98.62238798,94.80620601,84.31686667,61.89844587,3831.417601,2.567835284,0.524364395,4
6.005565604,36.22489705,0.329372066,0.503971847,0.995320214,2.85162493,131.6664411,103.8041656,58.70990893,68.83305,62.80212983,3944.107511,1.79459937,0.317572205,6
0.262654878,5.66196995,0.981857911,0.987285982,0.981126647,0.134223706,151.1862445,83.81331878,39.59323144,1.287980556,12.74267428,162.3757478,125.3198385,10.80145279,5
1.753811932,24.3884808,0.835733497,0.877933079,0.99033721,0.979187535,85.00717728,90.32598142,88.71254191,14.091725,35.48068442,1258.878967,9.036573114,2.565694711,6
0.250602975,6.416789093,0.981143053,0.988608872,0.982465841,0.104724541,154.4468784,91.13603505,56.03877327,1.359536111,14.0674841,197.8941088,120.6194472,10.77327608,5
0.52380963,14.63429048,0.959527593,0.970457669,0.983626358,0.313344463,98.36864441,93.6505725,111.1562975,3.375327778,21.4033148,458.1018846,56.23835562,7.09116804,5
4.363583209,52.74405676,0.552638748,0.714886079,0.99404969,2.004335003,82.1551538,103.8435456,96.73728946,41.27805833,65.4650362,4285.670964,4.956831374,1.677719638,4
4.362775779,16.62516973,0.506077658,0.782914737,0.998033965,0.85293823,138.1449326,119.8363383,106.2881488,59.51469167,66.05910149,4363.80489,1.488728101,0.385990321,2
0.604753237,17.33665554,0.952464754,0.964752075,0.956295858,0.364846967,69.57010819,66.60528767,56.09550763,2.576975,14.11338283,199.1875748,40.52471078,5.975877167,1
5.199882387,17.73554257,0.440353691,0.693450753,0.997923181,1.276510851,147.6966723,92.02787883,69.68348933,57.49924167,67.04849865,4495.501172,2.442926313,0.849055557,8
3.118180927,33.47137451,0.696119453,0.755282879,0.992048114,1.894997218,82.02644541,91.13218066,92.60420937,26.52738889,45.66992671,2085.742205,4.40044348,1.562557589,2
6.165969403,29.60097941,0.286362592,0.564354741,0.99568218,1.942815804,79.3113125,95.66782587,112.9010389,65.05868889,58.38119641,3408.364095,2.063445736,0.404567881,7
1.219263356,32.58800223,0.898338018,0.930115674,0.993972816,0.523010573,179.3901186,162.0408055,181.8896195,16.04908333,52.73808398,2781.305502,11.40619055,3.147063711,3
0.279518333,4.160283806,0.978952375,0.984390865,0.982533598,0.145180857,71.08816559,75.3444462,64.04044873,1.284030556,10.8562003,117.857085,93.11087169,9.193848512,0
4.634942694,170.2129438,0.505016527,0.587679041,0.97640994,5.477523651,83.18128278,105.2507728,121.110259,47.70830556,59.67935296,3561.62517,3.937631964,1.14338591,6
2.679300417,26.07192543,0.750978172,0.825423438,0.995986264,1.167228715,121.4426132,118.1781272,106.8930019,28.51441944,57.14276782,3265.295914,4.829203413,1.809889336,2
0.629127593,12.44780189,0.953112489,0.963808825,0.99048354,0.305603784,143.0872074,107.9019558,106.8665598,5.130775,26.28293554,690.7927007,34.87688147,5.540506371,3
5.737675786,122.6013356,0.34004392,0.613968161,0.991635055,2.600467446,143.3104852,133.3607687,112.5309738,87.182,85.80095783,7361.804365,2.210400255,0.64995695,8
3.193399286,30.63148024,0.694066663,0.765440511,0.996306014,1.797495826,122.3787566,130.9631962,145.3281353,36.873825,64.37053436,4143.565694,3.328367263,1.396922748,2
1.541100343,41.5632443,0.864943837,0.894539724,0.982848575,1.168519755,80.60930736,96.94137022,101.1280585,10.94944167,34.56500353,1194.739469,13.92144139,3.367484261,9
3.275743651,14.6715025,0.631869162,0.838222915,0.995421158,0.761524763,32.55039683,75.49966831,112.8473109,23.29677222,38.41729448,1475.888515,3.97755819,1.53157565,2
